Time,Sender,Content
2025-07-06 23:05:17,我,？
2025-07-06 23:05:19,我,看不懂
2025-07-06 23:05:26,我,解释：无
2025-07-06 23:05:30,我,这出题人好意思啊
2025-07-06 23:05:36,我,莫名其妙的陈年老题，真是的
2025-07-06 23:06:06,对方,哈哈哈哈哈哈
2025-07-06 23:06:10,对方,就是
2025-07-06 23:06:20,我,这种只能死记硬背了。。
2025-07-06 23:06:21,我,服了
2025-07-06 23:06:40,我,一题十分
2025-07-06 23:06:42,我,天塌了
2025-07-06 23:06:55,对方,哈哈哈哈
2025-07-06 23:07:15,我,嗯嗯
2025-07-06 23:07:22,我,好呀
2025-07-06 23:07:52,对方,就喜欢期末周考试之前这种压迫感
2025-07-06 23:07:53,对方,。
2025-07-06 23:07:56,对方,有福了
2025-07-06 23:07:59,我,女友力max
2025-07-06 23:08:07,我,你真是太棒了
2025-07-06 23:08:11,对方,哈哈哈
2025-07-06 23:08:18,我,这么快，已经过了这么多了
2025-07-06 23:08:50,我,其实好好学一下，记在心里也是非常好的，后面升本就业都用得到
2025-07-06 23:08:53,对方,过了一门
2025-07-06 23:08:57,我,嗯嗯
2025-07-06 23:09:05,对方,嗯嗯
2025-07-06 23:09:21,我,明天那门已经过完了，时间宽裕一点了
2025-07-06 23:09:36,对方,明天考两门
2025-07-06 23:09:38,我,不对
2025-07-06 23:09:39,我,嗯嗯
2025-07-06 23:09:42,我,明天还有一门。。。
2025-07-06 23:09:49,我,还连在一起
2025-07-06 23:09:49,对方,看这个
2025-07-06 23:09:57,我,嗯呐
2025-07-06 23:10:24,我,上午还可以起来过
2025-07-06 23:10:40,我,你打算先休息，还是继续看
2025-07-06 23:11:03,对方,继续看
2025-07-06 23:11:34,对方,宝宝困了先睡不用等我
2025-07-06 23:11:40,我,嗯嗯，我知道啦
2025-07-06 23:12:11,我,今天不要太晚，不可以超过1点20
2025-07-06 23:12:16,我,求求你了
2025-07-06 23:12:21,对方,嗯嗯好
2025-07-06 23:12:22,我,太晚睡伤害你身体
2025-07-06 23:12:25,我,嗯嗯
2025-07-06 23:12:26,对方,[亲亲][亲亲]
2025-07-06 23:12:29,我,乖乖哒
2025-07-07 00:03:59,对方,整个宿舍都疯了
2025-07-07 00:04:43,对方,除了我没有人看 都拉呱了我不行了
2025-07-07 00:08:50,我,这这这不行了吧
2025-07-07 00:08:58,我,你是唯一的复习的那个
2025-07-07 00:09:07,我,没事的宝宝按照你的节奏来就好
2025-07-07 00:09:36,对方,嗯嗯
2025-07-07 00:09:49,我,嗯嗯
2025-07-07 00:18:43,我,怎么样，看了多少
2025-07-07 00:19:23,我,好！！！！！
2025-07-07 00:19:36,我,我的妈呀，工作量巨大
2025-07-07 00:19:40,我,能不能喊你室友一起
2025-07-07 00:19:47,我,一人找一半这样
2025-07-07 00:19:48,对方,现在在看她们都没有写
2025-07-07 00:19:53,我,[捂脸]
2025-07-07 00:20:04,对方,ડ🌚ડ
2025-07-07 00:20:16,对方,不过差不多了
2025-07-07 00:20:21,我,嗯嗯，好
2025-07-07 00:20:27,我,劳逸结合，不要累着了
2025-07-07 00:21:09,我,非常好，到时候多写点儿字就行
2025-07-07 00:21:24,对方,嗯嗯
2025-07-07 00:21:31,对方,困了嘛小宝宝
2025-07-07 00:22:52,我,还没有
2025-07-07 00:22:56,我,刚刚在洗漱
2025-07-07 00:23:02,我,你知道今天是什么日子吗！
2025-07-07 00:23:42,对方,7.7？
2025-07-07 00:24:04,我,今天是认识张潇文23天
2025-07-07 00:24:06,我,纪念日
2025-07-07 00:24:09,对方,哈哈哈哈哈
2025-07-07 00:24:38,对方,我也有
2025-07-07 00:24:53,我,纪念日，发个红包庆祝一下
2025-07-07 00:24:58,对方,哈哈哈哈
2025-07-07 00:25:23,我,你不懂了吧
2025-07-07 00:25:33,我,days matter的logo就是23天
2025-07-07 00:25:43,对方,哈哈哈哈
2025-07-07 00:26:04,对方,好
2025-07-07 00:26:35,对方,小小纪念日
2025-07-07 00:27:04,我,哈哈哈哈
2025-07-07 00:27:06,我,你太可爱了
2025-07-07 00:27:11,我,7.7卢沟桥事变
2025-07-07 00:27:33,我,其实是想给你发红包的理由越来越难编了
2025-07-07 00:27:34,对方,嗯嗯
2025-07-07 00:27:36,对方,哈哈哈哈
2025-07-07 00:27:57,我,就当奖励辛苦背书了
2025-07-07 00:28:14,对方,嘻嘻嘻
2025-07-07 00:28:29,对方,有这样的宝宝晚上几点回家
2025-07-07 00:28:57,我,晚上不回家了天天和宝宝在一起
2025-07-07 00:29:37,我,哈哈哈哈
2025-07-07 00:29:48,我,我真羡慕我自己
2025-07-07 00:30:10,对方,哈哈哈哈自己羡慕自己嘛
2025-07-07 00:30:34,我,如图
2025-07-07 00:30:39,对方,哈哈哈哈哈哈哈
2025-07-07 00:31:52,我,天天下班开飞机回来好吧
2025-07-07 00:31:56,对方,哈哈哈哈哈
2025-07-07 00:32:37,我,金牛座顾家吗
2025-07-07 00:32:47,对方,顾家
2025-07-07 00:32:54,我,好，我知道了
2025-07-07 00:33:18,对方,哈哈哈哈 这是在自我攻略么
2025-07-07 00:33:28,我,自我攻略是什么意思
2025-07-07 00:34:26,我,哈哈哈我以为是自己pua自己
2025-07-07 00:34:29,我,叫自我攻略
2025-07-07 00:34:29,对方,攻略金牛座
2025-07-07 00:34:31,对方,哈哈哈哈
2025-07-07 00:34:35,我,或者自己调教自己
2025-07-07 00:34:38,对方,哈哈哈哈哈哈
2025-07-07 00:34:48,我,我记得巨蟹也是m
2025-07-07 00:34:51,我,这太痛苦了
2025-07-07 00:35:00,对方,笑死我了
2025-07-07 00:35:07,对方,直接变s
2025-07-07 00:35:09,我,你在我眼里是天生主人命
2025-07-07 00:35:33,我,权威
2025-07-07 00:35:36,我,主人级别
2025-07-07 00:35:37,对方,哈哈哈哈
2025-07-07 00:36:13,我,笑死了你发这个表情
2025-07-07 00:36:21,我,美女都喜欢搞抽象吗
2025-07-07 00:36:53,对方,这样的女孩没心机～
2025-07-07 00:36:55,我,太可爱了，我反复看
2025-07-07 00:37:16,我,你后面的门是什么，阳台吗
2025-07-07 00:38:12,我,你是不是4床
2025-07-07 00:38:48,我,不对，让我分析一下
2025-07-07 00:38:48,对方,我是3号
2025-07-07 00:38:51,我,嗯对
2025-07-07 00:38:53,我,我刚想说
2025-07-07 00:38:54,我,哈哈
2025-07-07 00:39:01,对方,聪明宝宝
2025-07-07 00:39:16,我,你在室友这里拍的
2025-07-07 00:39:20,对方,哈哈哈哈
2025-07-07 00:39:40,我,回宿舍了，你今晚还要带耳塞吗
2025-07-07 00:40:09,对方,都可以了
2025-07-07 00:40:16,我,好呀
2025-07-07 00:41:43,对方,决定了不看了 早上早点起来看
2025-07-07 00:41:54,我,非常好
2025-07-07 00:41:57,我,和我想的一样
2025-07-07 00:42:02,我,乖宝宝
2025-07-07 00:42:16,我,我高中都是写作业到一点不写了
2025-07-07 00:42:18,我,5点起来写
2025-07-07 00:42:21,我,[捂脸]
2025-07-07 00:42:25,我,[OK]
2025-07-07 00:42:49,对方,哈哈哈哈哈我记得我之前也是这样
2025-07-07 00:42:57,我,哈哈哈哈
2025-07-07 00:42:58,我,嗯嗯
2025-07-07 00:42:59,对方,我奶奶看着我写
2025-07-07 00:43:03,我,你这会要不要洗漱
2025-07-07 00:43:05,我,哈哈哈哈
2025-07-07 00:43:08,对方,我洗漱完了
2025-07-07 00:43:08,我,真可爱
2025-07-07 00:43:34,我,是洗澡顺便刷了牙这样吗
2025-07-07 00:43:58,我,好想穿越到你小时候去
2025-07-07 00:44:02,我,然后看你写作业
2025-07-07 00:44:08,我,萌萌的小宝宝。。。
2025-07-07 00:44:44,我,棒棒
2025-07-07 00:45:10,我,跟我谈跟我谈，我帮你洗袜子
2025-07-07 00:45:32,对方,我都不想说。我小时候算数题不会找那火柴棒数。。。
2025-07-07 00:45:42,我,哈哈哈哈这么可爱的吗
2025-07-07 00:45:46,对方,呜呜呜不会
2025-07-07 00:45:52,我,宝宝三角形内角和多少度
2025-07-07 00:46:04,对方,180
2025-07-07 00:46:18,我,聪明宝宝
2025-07-07 00:46:21,我,棒棒哒
2025-07-07 00:46:41,我,你也是理工女
2025-07-07 00:46:46,我,哈哈哈我才想起来
2025-07-07 00:46:59,我,药学算理学吧
2025-07-07 00:47:02,对方,嗯嗯
2025-07-07 00:47:10,我,理科女，工科男
2025-07-07 00:47:10,对方,但是本人根本不理工啊
2025-07-07 00:47:12,我,多好呀
2025-07-07 00:47:17,我,没事，我理工
2025-07-07 00:48:29,我,小宝宝上床没有
2025-07-07 00:48:39,对方,嗯嗯
2025-07-07 00:48:52,对方,已经躺着了
2025-07-07 00:49:06,我,嘻嘻
2025-07-07 00:49:10,对方,哈哈哈
2025-07-07 00:49:10,我,好，我也是
2025-07-07 00:49:16,我,明天几点起
2025-07-07 00:49:22,我,我定个闹钟，跟你一起
2025-07-07 00:49:33,对方,明天……
2025-07-07 00:49:43,对方,8点？
2025-07-07 00:49:47,我,好呀
2025-07-07 00:49:53,我,陪小宝宝一起
2025-07-07 00:49:58,对方,我在宿舍吹牛逼说我6点起来晨读
2025-07-07 00:50:24,我,曹思曼：那很装了
2025-07-07 00:50:25,对方,然后默默改到了8点
2025-07-07 00:50:34,我,嗯嗯，六点太早了
2025-07-07 00:50:36,对方,曹思曼：把我也叫起来
2025-07-07 00:50:37,我,休息不好
2025-07-07 00:50:42,我,至少7-8小时宝宝
2025-07-07 00:50:42,对方,虽然我不起
2025-07-07 00:50:56,我,乖宝宝
2025-07-07 00:51:15,对方,刚刚她刷抖音刷到你了 她还说跟我现在没有话题了
2025-07-07 00:51:17,对方,笑死我
2025-07-07 00:51:29,我,啊！
2025-07-07 00:51:34,我,那不会的
2025-07-07 00:51:41,我,你们俩是超级好的诡秘
2025-07-07 00:51:49,我,诡秘异地了而已
2025-07-07 00:51:53,对方,哈哈哈哈
2025-07-07 00:53:36,我,其实这也是稳稳的幸福
2025-07-07 00:53:43,对方,哈哈哈哈是的
2025-07-07 00:53:46,对方,她开玩笑的
2025-07-07 00:53:48,我,不需要刻意找话题，两个人都很开心的相处
2025-07-07 00:54:02,我,我在想我后面去广东后和小宝宝异地
2025-07-07 00:54:19,我,每天和你聊聊天，看看你吃的什么，学的什么，开不开心我就很幸福
2025-07-07 00:54:27,对方,嘻嘻嘻
2025-07-07 00:54:31,我,5年
2025-07-07 00:54:46,我,好想发一条朋友圈
2025-07-07 00:54:50,对方,我还没去过广东 我到时可以去找你玩
2025-07-07 00:55:02,我,5年前我问你叫什么名字
2025-07-07 00:55:32,我,等我博士毕业，就是重生之时
2025-07-07 00:55:49,我,你来的话机票酒店我包啦
2025-07-07 00:55:56,对方,哈哈哈哈
2025-07-07 00:56:40,对方,哈哈哈哈哈
2025-07-07 00:56:43,我,5年以后呢
2025-07-07 00:56:54,我,如果你没提分手我就可以发了
2025-07-07 00:56:58,我,真好呀
2025-07-07 00:57:20,我,你来徐州也是，我包了
2025-07-07 00:57:25,对方,哈哈哈哈哈
2025-07-07 00:57:32,我,差旅费
2025-07-07 00:57:36,我,专车接送哈
2025-07-07 00:57:37,我,请吃饭
2025-07-07 00:57:37,对方,就这样宠我
2025-07-07 00:57:44,我,按摩服务哈
2025-07-07 00:57:47,我,包的
2025-07-07 00:58:43,我,如何呢
2025-07-07 00:58:49,我,多功能
2025-07-07 00:59:11,我,日益增加的功能list
2025-07-07 00:59:33,对方,嘿嘿嘿
2025-07-07 00:59:40,我,好爽。。。
2025-07-07 00:59:47,我,谁懂变态金牛座
2025-07-07 01:00:04,我,照顾女朋友给女朋友当狗的死m心理
2025-07-07 01:00:06,我,[擦汗]
2025-07-07 01:00:14,对方,哈哈哈哈哈
2025-07-07 01:00:21,我,张潇文：那很好了
2025-07-07 01:00:36,对方,你怎么知道我要说什么
2025-07-07 01:00:48,我,我已经能自己扮演你，然后和自己聊天了
2025-07-07 01:01:08,我,数据模型存储迁移完成
2025-07-07 01:01:09,对方,谁允许 谁反对
2025-07-07 01:01:18,我,我允许
2025-07-07 01:01:52,我,已经总结出来你的句式了
2025-07-07 01:02:14,对方,人机的精髓被你学到了
2025-07-07 01:02:28,对方,以后我说什么
2025-07-07 01:02:48,对方,以后我就：哈哈哈哈哈哈
2025-07-07 01:02:49,我,我替你把天聊了
2025-07-07 01:02:59,我,你就在一边哈哈就行了
2025-07-07 01:03:12,对方,下次你直接帮我我回消息我也不用回了
2025-07-07 01:03:16,对方,我不行了
2025-07-07 01:03:28,对方,哈哈哈哈哈哈哈
2025-07-07 01:03:45,我,你太好玩了
2025-07-07 01:04:22,我,好，谁要和我一起睡觉
2025-07-07 01:04:42,对方,我我我
2025-07-07 01:04:43,我,好！
2025-07-07 01:04:45,我,你你你
2025-07-07 01:04:47,我,批准
2025-07-07 01:05:02,我,晚安张潇文宝宝妈妈主人小组包
2025-07-07 01:05:14,我,哈哈哈哈
2025-07-07 01:05:17,对方,晚安朱正阳小宝宝💤
2025-07-07 09:10:15,对方,一觉醒来，9点了
2025-07-07 09:15:19,对方,我订的闹钟怎么跳过了
2025-07-07 09:15:29,我,嘻嘻嘻
2025-07-07 09:15:31,我,粉丝来了
2025-07-07 09:15:48,我,我八点的闹钟没亮。。但是我自己醒了
2025-07-07 09:16:48,对方,哈哈哈自己起来等闹钟
2025-07-07 09:16:56,我,笑死了是这样的
2025-07-07 09:17:16,我,好，小宝宝要不要起床洗漱了，还是再歇会
2025-07-07 09:17:36,对方,我直接掏出提纲
2025-07-07 09:17:38,我,我早上下了蔬菜面，已经吃完了，过会去刷一下碗，然后去4s店保养车
2025-07-07 09:17:42,我,哈哈哈哈
2025-07-07 09:17:43,我,好呀
2025-07-07 09:17:56,我,最好要吃点东西，喝杯热水
2025-07-07 09:18:19,我,你已经比室友们背的多很多了
2025-07-07 09:18:20,我,哈哈哈
2025-07-07 11:25:41,对方,不看了 下去觅食
2025-07-07 11:25:57,我,好呀
2025-07-07 11:26:01,我,今天吃什么
2025-07-07 11:26:30,对方,不知道呢 我去康康
2025-07-07 11:31:30,对方,太热了
2025-07-07 11:31:43,对方,怎么不把我热死
2025-07-07 11:34:33,我,是的。。。
2025-07-07 11:34:34,我,热死我了
2025-07-07 11:34:56,我,刚上车，车里跟桑拿一样
2025-07-07 11:36:14,我,我开车咯
2025-07-07 11:55:37,对方,到宿舍了
2025-07-07 11:56:40,我,到4s店了
2025-07-07 12:01:46,我,说错了
2025-07-07 12:01:47,我,哈哈哈哈
2025-07-07 12:01:49,我,嘴瓢了
2025-07-07 12:01:52,对方,哈哈哈哈
2025-07-07 12:02:04,对方,看得出来很爱吃生菜了
2025-07-07 12:03:24,我,哈哈哈哈
2025-07-07 12:03:27,我,西蓝花我也吃
2025-07-07 12:03:52,我,丰田大本营
2025-07-07 12:04:43,对方,哈哈哈
2025-07-07 12:04:57,我,小宝宝2点考试，吃完饭还要不要休息一下
2025-07-07 12:05:09,对方,不休息
2025-07-07 12:05:17,我,好哦
2025-07-07 12:05:40,我,回去的车票还要不要提前买了
2025-07-07 12:05:46,对方,嘻嘻嘻嘻
2025-07-07 12:05:57,对方,不买 让我爸爸来接我
2025-07-07 12:06:09,我,爽了
2025-07-07 12:06:12,对方,因为我要搬东西
2025-07-07 12:06:13,对方,哈哈哈哈
2025-07-07 12:06:19,我,好呀
2025-07-07 12:06:20,对方,把东西都搬回家
2025-07-07 12:06:26,我,下学期换地方吗
2025-07-07 12:06:51,对方,下学期打算和一个舍友合租
2025-07-07 12:07:08,我,就是退宿，校区不变，然后租房子且合租？
2025-07-07 12:08:14,对方,因为得去上那个专转本课程
2025-07-07 12:08:24,我,已经报名好了吗
2025-07-07 12:08:37,我,好！
2025-07-07 12:08:39,我,支持
2025-07-07 12:08:48,我,我和叔叔阿姨全力支持你
2025-07-07 12:09:00,对方,嗯嗯
2025-07-07 12:19:06,我,车：战绩可查
2025-07-07 12:20:38,对方,哈哈哈哈哈
2025-07-07 12:20:54,对方,跟着那主人有福了
2025-07-07 12:21:00,我,哈哈哈哈
2025-07-07 12:21:50,我,宝宝吃饱饱了
2025-07-07 12:22:56,对方,嘿嘿嘿
2025-07-07 12:23:01,对方,吃饱饱啦
2025-07-07 12:24:24,对方,还有四页
2025-07-07 12:24:27,对方,没看
2025-07-07 12:24:40,对方,不过不代表前面看了的都会了
2025-07-07 12:24:41,对方,哈哈哈哈
2025-07-07 12:25:09,我,四页选择题了！一个小时创造奇迹
2025-07-07 12:25:14,我,宝宝我不打扰你了，你看吧
2025-07-07 12:25:29,对方,哈哈哈哈
2025-07-07 12:25:55,对方,我先把这个过完
2025-07-07 12:26:13,我,好！
2025-07-07 13:27:30,对方,"Go, go, go. 出发喽"
2025-07-07 13:31:30,我,好！！！
2025-07-07 13:31:33,我,主包加油
2025-07-07 13:31:40,我,肯定顺利的
2025-07-07 13:32:10,对方,嗯嗯
2025-07-07 14:43:08,对方,考完一门
2025-07-07 14:43:12,对方,简简单单
2025-07-07 14:43:17,我,哇！！！
2025-07-07 14:43:28,对方,哈哈哈哈
2025-07-07 14:43:43,对方,哈哈哈哈哈
2025-07-07 14:43:47,对方,监督
2025-07-07 14:43:50,我,没错
2025-07-07 14:43:56,对方,是的！
2025-07-07 14:44:00,我,好呀
2025-07-07 14:44:05,我,加油宝宝，等你凯旋归来
2025-07-07 14:44:12,对方,嗯捏
2025-07-07 16:45:39,对方,考完了
2025-07-07 16:46:13,对方,选择题还好吧
2025-07-07 16:46:16,我,没事，只要没空着就好
2025-07-07 16:46:35,对方,嗯嗯
2025-07-07 16:47:08,对方,老师真严啊 我还写了一个小抄根本不敢拿出来
2025-07-07 16:47:20,对方,然后现在拿扔了
2025-07-07 16:48:09,我,哇，还是不要铤而走险
2025-07-07 16:48:14,我,千万不要和同学说
2025-07-07 16:48:23,我,我怕有小人举报
2025-07-07 16:48:28,我,我们学校就有过。。
2025-07-07 16:48:31,对方,哈哈哈哈哈嗯嗯
2025-07-07 16:48:38,我,跟同学说了，告老师然后调监控
2025-07-07 16:48:43,我,辛苦你了
2025-07-07 16:48:51,我,我这会先开车啦，到家跟你说
2025-07-07 16:48:57,对方,好～
2025-07-07 17:11:02,我,到家了
2025-07-07 17:11:57,我,小组包晚上吃什么
2025-07-07 17:12:12,对方,买了西瓜
2025-07-07 17:12:27,对方,别的不知道吃啥
2025-07-07 17:12:29,我,好呀
2025-07-07 17:12:34,对方,回去吃小面包
2025-07-07 17:12:49,我,好哈哈哈哈偶尔这样将就一下
2025-07-07 17:13:04,我,明天那门难不难
2025-07-07 17:13:24,对方,应该不难
2025-07-07 17:15:09,我,既然没给，有可能是从选择题里改编的
2025-07-07 17:15:15,我,反正老师出题都很懒
2025-07-07 17:16:27,对方,嗯嗯有道理
2025-07-07 17:18:12,我,哈哈哈哈哈你太可爱了
2025-07-07 17:18:22,我,知道了，小宝宝爱吃好吃的西瓜
2025-07-07 17:28:55,对方,她们都回家了～啊啊啊啊
2025-07-07 17:29:18,我,凭什么她们不考试明天
2025-07-07 17:29:20,我,我不允许
2025-07-07 17:29:21,我,我反对
2025-07-07 17:29:26,我,宿舍只有你一个人了吗
2025-07-07 17:29:40,我,啊哈哈哈哈这样
2025-07-07 17:29:47,我,那心理平衡一点了
2025-07-07 17:29:54,对方,哈哈哈哈
2025-07-07 17:29:54,我,室友必须留下来
2025-07-07 17:29:55,我,陪你
2025-07-07 17:38:58,对方,到宿舍了 先玩一会等会再学
2025-07-07 17:39:17,我,哈哈哈哈哈
2025-07-07 17:39:18,对方,还得收拾行李我思考我是明天考完下午走还是后天走
2025-07-07 17:39:18,我,好呀
2025-07-07 17:39:32,我,下午或者晚上走可能好一点
2025-07-07 17:39:38,我,大家估计都走了
2025-07-07 17:40:28,我,好
2025-07-07 17:40:29,我,这样呀
2025-07-07 17:40:33,我,好呀
2025-07-07 17:40:37,我,毕竟后面退宿了
2025-07-07 17:40:40,我,也可以和室友聚一下
2025-07-07 17:40:44,我,再走呢
2025-07-07 17:41:00,对方,嗯嗯 昨天提到了
2025-07-07 17:41:04,对方,你猜吃什么
2025-07-07 17:41:22,我,海底捞？肯德基？
2025-07-07 17:41:25,我,米村拌饭？
2025-07-07 17:41:28,对方,米村拌饭哈哈哈哈哈
2025-07-07 17:41:29,对方,太聪明了
2025-07-07 17:41:31,对方,我的天哪
2025-07-07 17:41:31,我,我猜到了
2025-07-07 17:41:32,我,哈哈哈
2025-07-07 17:41:39,我,如何呢
2025-07-07 17:41:49,我,小得意
2025-07-07 17:41:57,对方,天呐，真是太聪明啦
2025-07-07 17:42:29,我,想去找你了
2025-07-07 17:42:52,对方,等我回家
2025-07-07 17:42:58,我,嗯嗯
2025-07-07 17:47:45,我,什么狗屁规定
2025-07-07 17:47:51,我,让宿管阿姨跟着
2025-07-07 17:47:54,我,总行了吧
2025-07-07 17:47:56,对方,我已经想到我一个人从5楼搬到1楼的那种狼狈的样子了
2025-07-07 17:47:58,我,真是的
2025-07-07 17:48:06,我,让宿管阿姨来搬
2025-07-07 17:48:09,我,不给家长进
2025-07-07 17:48:28,我,大包小包的
2025-07-07 17:48:32,我,[呲牙][流泪]
2025-07-07 17:48:57,我,表白墙找个人呢
2025-07-07 17:48:58,我,体育生
2025-07-07 17:49:06,我,扔铅球的那种，给她50块钱
2025-07-07 17:49:08,我,让她搬
2025-07-07 17:49:14,我,如何
2025-07-07 17:49:33,对方,哈哈哈哈
2025-07-07 17:50:15,对方,我问一下我妈能不能来
2025-07-07 17:50:26,我,好呀
2025-07-07 17:56:13,我,阿姨回了吗
2025-07-07 17:56:18,对方,俺妈来不了 看来我得自己弄了 看看表白墙有没有人
2025-07-07 17:56:25,我,嗯嗯好
2025-07-07 18:04:40,对方,哈哈哈哈
2025-07-07 18:04:51,对方,俺小妹
2025-07-07 18:05:03,我,哈哈哈哈哈哈哈哈哈哈她也在淮安呀
2025-07-07 18:05:10,我,太搞笑了
2025-07-07 18:05:20,我,怎么叫这个备注
2025-07-07 18:05:36,我,小升初！
2025-07-07 18:05:40,我,笑死我了
2025-07-07 18:05:50,我,学校你都做了什么
2025-07-07 18:05:52,对方,因为他之前自称他就是霸道总裁
2025-07-07 18:06:14,我,我不行了吧
2025-07-07 18:06:24,对方,初升高
2025-07-07 18:06:27,对方,ડ🌚ડ
2025-07-07 18:06:38,我,小初生
2025-07-07 18:06:39,我,不对
2025-07-07 18:06:42,我,初升高
2025-07-07 18:06:43,我,嗯嗯
2025-07-07 18:07:03,对方,哈哈哈哈哈
2025-07-07 18:07:23,我,哈哈哈哈哈哈哈
2025-07-07 18:07:47,对方,现在小孩都玩什么
2025-07-07 18:07:49,对方,ડ🌚ડ
2025-07-07 18:08:07,我,笑死我了一个字没看懂
2025-07-07 18:08:11,我,超自然行动组
2025-07-07 18:08:14,我,开棺
2025-07-07 18:08:23,对方,笑死我了我也是看不懂啊
2025-07-07 18:08:23,我,张潇文和朱正阳：？
2025-07-07 18:08:25,我,什么玩意
2025-07-07 18:08:27,我,哈哈哈哈
2025-07-07 18:08:27,对方,哈哈哈哈
2025-07-07 18:08:32,我,。我不行了吧
2025-07-07 18:08:36,对方,落网了哈哈哈哈哈
2025-07-07 18:08:44,我,咱俩已经落网了
2025-07-07 18:08:49,对方,哈哈哈哈
2025-07-07 18:11:58,对方,……
2025-07-07 18:12:56,对方,嗯嗯
2025-07-07 18:13:26,我,哈哈哈你真好
2025-07-07 18:13:28,我,还陪她玩
2025-07-07 18:14:10,我,嗯嗯
2025-07-07 18:14:12,我,哈哈哈哈
2025-07-07 18:14:15,对方,哈哈哈哈哈
2025-07-07 18:14:16,我,好，太麻烦了确实
2025-07-07 18:14:55,我,哈哈哈哈哈
2025-07-07 18:15:08,我,没事的，之前她放你鸽子，现在相抵了
2025-07-07 18:15:12,我,真聪明
2025-07-07 18:15:33,对方,哈哈哈哈
2025-07-07 19:17:45,我,突然想起来
2025-07-07 19:17:49,我,你还得复习收拾东西呢
2025-07-07 19:17:50,我,宝宝
2025-07-07 19:36:28,对方,哈哈哈哈哈哈
2025-07-07 19:36:40,对方,我这次真学习了
2025-07-07 19:36:46,我,好！！！
2025-07-07 19:36:53,对方,哈哈哈哈
2025-07-07 19:36:55,我,今天要早睡
2025-07-07 19:36:56,我,宝宝
2025-07-07 19:37:03,对方,嗯好～
2025-07-07 19:37:07,我,嗯嗯，去吧！
2025-07-07 19:37:08,我,乖乖的
2025-07-07 19:42:40,对方,洗完澡再回来学
2025-07-07 20:32:03,我,小宝宝洗好了吗
2025-07-07 20:39:41,对方,洗好了～
2025-07-07 20:39:54,对方,顺便把衣服也洗好了
2025-07-07 20:40:05,对方,脸涂好了 牙刷完了
2025-07-07 20:40:58,我,好！超级棒
2025-07-07 20:41:04,我,辛苦了宝宝
2025-07-07 20:41:27,对方,我上一秒说学习了，然后拿起手机 胡晓静：你不是学习了吗 还跟你对象聊天 曹思曼：人家聊天和人对象聊天你管什么
2025-07-07 20:42:03,对方,搁路上走 玩手机 曹思曼：别跟你对象聊天了
2025-07-07 20:43:41,对方,真学习了
2025-07-07 20:43:42,对方,哈哈哈哈
2025-07-07 20:43:54,我,好呀，宝宝加油，今天争取早点睡
2025-07-07 22:28:32,我,宝宝今天看的怎么样啦？
2025-07-07 22:28:47,我,我来给你加油助威，鼓励打气
2025-07-07 22:48:54,对方,哈哈哈
2025-07-07 22:49:20,我,过马路一定不要看了
2025-07-07 22:49:49,我,有规划的宝宝
2025-07-07 22:49:50,我,法
2025-07-07 22:49:51,对方,三明治背书法
2025-07-07 22:50:01,我,好呀
2025-07-07 22:50:07,我,你这会累不累？要休息一下吗
2025-07-07 22:50:35,对方,不用，我把选择题过完，再休息
2025-07-07 22:50:45,我,好！哇嘎立马西大
2025-07-07 23:16:43,对方,过完了
2025-07-07 23:17:20,我,！好呀
2025-07-07 23:18:12,我,我这会已经在床上了
2025-07-07 23:18:12,我,哈哈哈
2025-07-07 23:18:58,对方,我也爬上来了
2025-07-07 23:18:59,对方,哈哈哈
2025-07-07 23:19:15,我,小宝宝要不要马上准备和我睡觉了
2025-07-07 23:20:41,对方,好呀好呀
2025-07-07 23:21:01,我,你也太乖了
2025-07-07 23:21:14,对方,包的
2025-07-07 23:24:01,对方,刚熄灯
2025-07-07 23:24:21,我,谁懂男生宿舍天天一点熄灯
2025-07-07 23:25:13,对方,哈哈哈哈哈
2025-07-07 23:25:29,对方,太有生活了
2025-07-07 23:26:50,我,晚上我在看网课
2025-07-07 23:27:00,我,抖音网课
2025-07-07 23:27:18,我,宠女朋友教学
2025-07-07 23:27:20,我,笑死了
2025-07-07 23:27:28,我,偷偷学
2025-07-07 23:28:33,对方,哈哈哈哈
2025-07-07 23:28:42,我,主打一个
2025-07-07 23:28:47,我,学习云陪伴
2025-07-07 23:28:50,我,你学习我也学习
2025-07-07 23:28:51,对方,这么卷让别的男朋友怎么活
2025-07-07 23:29:19,对方,哈哈哈哈哈哈好
2025-07-07 23:29:28,我,考试成绩要年级第一，吃饭要第一个回来
2025-07-07 23:29:36,对方,绝了。
2025-07-07 23:29:36,我,卷了一辈子哈
2025-07-07 23:29:51,对方,我意志淡淡的
2025-07-07 23:29:54,对方,谁懂
2025-07-07 23:30:04,我,没事，我浓
2025-07-07 23:30:13,我,你的福来了
2025-07-07 23:49:58,我,小宝宝
2025-07-07 23:50:09,我,你的早睡提醒员来了
2025-07-07 23:50:10,对方,嘻嘻嘻
2025-07-07 23:50:14,对方,我知道啦
2025-07-07 23:50:16,对方,～
2025-07-07 23:50:21,我,嗯嗯～
2025-07-07 23:50:47,对方,睡觉睡觉
2025-07-07 23:50:54,我,好！太乖了
2025-07-07 23:51:15,我,晚安呀张潇文小宝宝～呀～
2025-07-07 23:51:27,对方,晚安朱正阳小宝宝～呀～
